scenario_id,model,condition,language,norm_category,tom_order,severity,violated_norm,predicted,correct,is_correct,raw_response,western_error
KM_G04,Mistral-7B,chain_of_thought,EN,gender_interaction,2,4,Misreading a modesty-based handshake boundary as personal rejection.,A,A,True," In many Western business cultures, a handshake is a common and expected gesture during introductions as a sign of respect and professionalism. However, in some cultures and personal beliefs, not extending one's hand for a handshake is considered a matter of personal choice or modesty. In this scenario, Nadia realizes that the visitor has misunderstood Dana's intention and assumed that her not extending her hand was a personal rejection.

Final Answer: A.",
KM_G07,Mistral-7B,chain_of_thought,BILINGUAL,gender_interaction,1,0,Misreading موايهة بالخشوم as unusual intimacy instead of a customary male greeting.,D,D,True," The Emirati nose-touching gesture, or ""mouaitha balkhoush,"" is a common and friendly greeting among Emirati men. It does not signify any deeper meaning about the men's relationship, tribal affiliation, personal space, or social status. The tourist's interpretation of the gesture as more personal or intimate is a false belief.

Final Answer: D",
KM_G09,Mistral-7B,chain_of_thought,BILINGUAL,gender_interaction,2,2,Misreading هود هود as creating fear instead of respecting gendered space.,D,D,True," The Arabic phrase ""هود هود"" and its response ""هدا هدا"" are part of a traditional custom in some Middle Eastern cultures, where men announce their entry into a room where women are present. This custom is meant to give the women a moment to adjust their clothing and prepare themselves before the men enter. The women's calm response signifies their acceptance of this custom. Therefore, the cousin's intention was not to make the women nervous, but rather to follow a cultural practice.

Final Answer: D. Mariam realizes he believes the cousin's call is about the women's fear or discomfort, but this is a misunderstanding. The custom is actually about giving the women a moment to prepare before the men enter.",
KM_G10,Mistral-7B,chain_of_thought,EN,gender_interaction,1,0,Misreading a modesty-based photo boundary as a personal rejection.,A,A,True," In Emirati culture, gender segregation is a common practice, especially in professional settings. Women may prefer to maintain a separate presence in public events, including photographs, to adhere to cultural norms and traditions. This is not a personal affront to the male colleague, but rather a reflection of cultural values and practices.

Final Answer: A. He believes the women stepped away because they personally dislike him.",
KM_G14,Mistral-7B,chain_of_thought,AR,gender_interaction,1,0,سوء فهم البدء بالأكبر سناً باعتباره تجاهلاً للنساء الأقرب إلى الباب.,C,C,True," In this scenario, the newcomer guest approached the oldest woman in the room with enthusiasm and paid her respects before greeting the rest of the women. The foreign guest in the room perceived this behavior as disrespectful, as she believed the newcomer had intentionally bypassed the other women to only greet the oldest woman. This scenario highlights the importance of adhering to social customs and etiquette in different cultures, as what may be considered polite in one culture could be perceived as rude in another.

Final Answer: C",
KM_G15,Mistral-7B,chain_of_thought,BILINGUAL,gender_interaction,2,0,سوء فهم الموايهة بالخشوم باعتبارها حميمية زائدة لا تحية رجالية مألوفة.,B,B,True," In the given scenario, two Emirati men exchanged blows after greeting each other with a traditional Emirati handshake that involves a light hit on the chest, followed by exchanging polite phrases. A foreign visitor, who was present during the incident, felt uneasy and believed that the greeting was either overly friendly or inappropriate in a formal setting. Hamdan, who noticed the foreigner's confusion, realized that the foreigner had misunderstood the meaning of the Emirati greeting.

Final Answer: B. The foreign visitor believed that the Emirati greeting was inappropriately friendly or unsuitable for a formal setting.",
KM_G16,Mistral-7B,chain_of_thought,AR,gender_interaction,2,0,سوء فهم عدم مبادرة الرجل بالمصافحة باعتباره تعالياً لا احتراماً لحدود التفاعل بين الجنسين.,D,D,True," In Emirati culture, showing respect and courtesy towards women is a valued social norm. The man's behavior in this scenario, such as smiling and speaking kindly to his colleague without extending a hand for a handshake, is consistent with these cultural practices. However, the foreign visitor may not be familiar with these customs and misinterpret the man's actions as signs of superiority or disinterest in professional interaction.

Final Answer: D. The foreign visitor believes the man is haughty or unwilling to engage professionally with the colleague.",
KM_G17,Mistral-7B,chain_of_thought,AR,gender_interaction,2,0,سوء فهم تعديل العباءات والحركة في فضاء نسائي باعتبارهما خوفاً شخصياً لا حفظاً للحدود.,C,C,True," In this scenario, the male employee's entry into the women's section of the party inadvertently caused confusion and discomfort among the women. They quickly adjusted their abayas (loose outer garments worn by some Muslim women) as a sign of modesty and some moved away or left the area. The employee felt uneasy and believed that the women disliked him or that he had committed a serious offense. Maryam noticed his discomfort and realized that he misunderstood the women's actions.

Final Answer: C",
KM_G18,Mistral-7B,chain_of_thought,AR,gender_interaction,2,0,سوء فهم الوقوف للكبير والسلام من مسافة باعتبارهما خوفاً لا احتراماً وحدوداً.,B,A,False," In this scenario, the respectful behavior of the employees towards their manager is a common practice in many Middle Eastern workplaces, reflecting a cultural value of showing respect to authority figures. The visitor's misunderstanding of the situation stems from her lack of familiarity with this cultural norm.

Final Answer: B. The visitor misperceived that the employees did not like the manager personally.",
KM_G20,Mistral-7B,chain_of_thought,AR,gender_interaction,1,0,سوء فهم وضع اليد على الصدر باعتباره رفضاً شخصياً لا تحية محترمة.,C,C,True," In Arab and Middle Eastern cultures, greeting someone by placing a hand on their chest is a common and accepted form of showing respect and friendliness. However, in this scenario, the foreign colleague misinterpreted this gesture as a sign of rejection or disinterest due to her lack of cultural understanding.

Final Answer: C. The foreign colleague believed that the Emirati colleague's lack of response and placing her hand on her chest was a personal rejection.",
KM_G22,Mistral-7B,chain_of_thought,AR,gender_interaction,2,0,سوء فهم توجيه السؤال للمجموعة باعتباره تجاهلاً لقائدة المشروع لا مراعاة لحدود التفاعل المختلط.,C,A,False," In this scenario, there is a diverse student group, and an Emirati student named Sif asks a question to the entire group instead of directly addressing a specific member, Sarah, who is leading the project. Sarah perceives this as a disregard for her leadership role. Meanwhile, Mariam observes Sarah's reaction and misunderstands Sif's intention.

Final Answer: C. Mariam incorrectly assumes that Sif is trying to assert himself as an independent leader within the group.",
KM_G24,Mistral-7B,chain_of_thought,AR,gender_interaction,2,0,سوء فهم التنحي عن صورة مختلطة باعتباره رفضاً شخصياً لا حدوداً متعلقة بالخصوصية.,C,C,True," In the given scenario, the social and cultural context suggests that there might be some cultural differences at play. The Arab women's reluctance to stand inside the frame could be due to their cultural modesty, which might make them uncomfortable with exposing too much of their bodies in public. The foreign male observer might not be aware of these cultural nuances and misinterpret their behavior as a sign of disinterest or refusal to participate in the group photo.

Final Answer: C. The foreign male observer misinterpreted the Arab women's reluctance to stand inside the frame as a sign of personal refusal or disinterest in the group photo.",
KM_G25,Mistral-7B,chain_of_thought,AR,gender_interaction,2,0,سوء فهم إرسال الطفل لاستلام الطلب باعتباره كسلاً لا حفظاً لخصوصية المنزل.,B,D,False," In Arab and Islamic cultures, respect for elders is highly valued. In this scenario, the Emirati woman asked her young son to open the door and receive the delivery instead of doing it herself. The driver, in a rush, was surprised to see a child opening the door instead of the adult woman present in the house. This situation could be perceived as disrespectful or unusual to the driver, leading him to feel uneasy or uncomfortable.

Final Answer: B. The driver might have thought that the woman was neglecting or disregarding her responsibilities by having her child open the door instead of doing it herself.",
KM_R01,Mistral-7B,chain_of_thought,EN,religious_observance,1,2,The colleague has lost track of the Ramadan context and reverted to the default social script of offering drinks at a meeting.,,B,False," During Ramadan, Muslims abstain from food and water from dawn until sunset as a religious practice. In a professional setting, it is common for colleagues to invite each other to lunch meetings. In this scenario, Tariq's colleague is likely offering water out of politeness and consideration for Tariq's comfort, given that he is fasting. She is aware of the religious practice and respects Tariq's decision to fast.",
KM_R02,Mistral-7B,chain_of_thought,EN,religious_observance,1,3,Not recognizing late-afternoon fatigue during Ramadan when scheduling demanding work.,,D,False," Final Answer: The manager assumes 3pm is a neutral work time for the team.

During Ramadan, Muslims fast from dawn until sunset. This means that the workday is shorter, and employees may need to adjust their schedules to accommodate their religious practices. Afternoons are typically the hottest part of the day in many parts of the Middle East, making it more challenging for fasting employees to focus on work. Therefore, suggesting a 3pm meeting time may not be considerate of the team member's needs and could potentially hinder their ability to perform at their best.",
KM_R03,Mistral-7B,chain_of_thought,EN,religious_observance,2,3,Misreading fasting during Ramadan as a personal diet choice.,D,D,True," During Ramadan, Muslims fast from dawn until sunset, abstaining from food and drink. Aisha, a devout Muslim, attends the team lunch but does not eat due to her religious observance. Her manager, who is not aware of this cultural practice, notices her empty plate and makes an assumption based on her appearance.

Final Answer: D. Aisha realizes her manager believes she is choosing not to eat for personal health or diet reasons.",
KM_R04,Mistral-7B,chain_of_thought,EN,religious_observance,1,2,Forgetting the Ramadan context when offering food or drink.,,B,False," During Ramadan, Muslims fast from dawn until sunset, abstaining from food, drink, and other physical needs. The colleague's offer of coffee, which Hassan cannot accept due to his fasting, may make the colleague feel they have inadvertently breached this religious practice. This situation can make the colleague feel embarrassed, as they did not intend to offend or disrespect Hassan's beliefs.",
KM_R05,Mistral-7B,chain_of_thought,EN,religious_observance,1,4,Misreading brief Eid visits as rudeness rather than respectful Eid visiting rounds.,B,B,True," In Muslim cultures, during Eid celebrations, it is customary for families to visit each other and exchange greetings. These visits can involve staying for a while, enjoying a cup of qahwa (coffee), and engaging in friendly conversation. However, it is also important to respect the hosts' time and visit multiple families in one day. Therefore, visits are often kept brief to ensure that everyone can be visited respectfully. Peter's misunderstanding lies in assuming that Khalid is being impolite or rushing through the visits when, in fact, Khalid is adhering to the cultural practice of making efficient and respectful Eid rounds.

Final Answer: B. Peter thinks Khalid is being rude or impatient by leaving quickly, while Khalid is actually keeping the visits brief so he can complete several Eid visits respectfully.",
KM_R06,Mistral-7B,chain_of_thought,EN,religious_observance,2,4,Assuming that returning a clean but empty food dish will be read as polite.,C,C,True," In Emirati culture, hospitality and generosity are highly valued. When receiving a gift or a meal, it is customary to show appreciation and reciprocate with a gift or a kind gesture. However, returning an empty dish directly after an Iftar meal might be perceived as impolite or insufficient, as it could be interpreted as a hint that the host's cooking was not satisfactory. Sarah's mother realizes that Sarah assumed returning a clean, empty dish was the neatest way to close the exchange, but in this cultural context, it might be perceived as lacking the necessary warmth and appreciation.

Final Answer: C",
KM_R07,Mistral-7B,chain_of_thought,EN,religious_observance,2,3,Misreading tactful religious avoidance as personal rejection.,,C,False," The first colleague may have interpreted Ibrahim's behavior as a rejection of the social gathering due to the presence of alcohol. In some cultural contexts, avoiding alcohol for religious or personal reasons is common, and not explicitly stating this reason might lead others to assume various reasons, including forgetfulness or disinterest.",
KM_R08,Mistral-7B,chain_of_thought,EN,religious_observance,1,4,Iftar time is a sacred daily commitment in Ramadan. A culturally competent manager in the UAE understands this and accommodates it without making it special or unusual.,C,C,True," During Ramadan, Muslims fast from dawn until sunset. Maghrib is the time of day when the sun sets, marking the end of the fasting period and the beginning of Iftar, the evening meal. In a multicultural workplace, it is common for colleagues to respect each other's religious practices and customs. Hamad's request to end the meeting near Maghrib time is likely seen as a signal of his commitment to his faith and the importance of observing Iftar with his family. Therefore, the manager is likely to understand Hamad's request as a sincere one and may even show respect for his religious observance.

Final Answer: C.",
KM_D26,Mistral-7B,chain_of_thought,EN,diyafa,2,3,Misreading hosts giving guests privacy during a meal as avoidance or social distance.,A,A,True," In Emirati culture, hospitality is highly valued, and providing privacy for guests while they eat is a sign of respect and consideration. The hosts' absence during the meal does not indicate a lack of interest or desire to spend time with the guests. Instead, it reflects the cultural norm of allowing guests to eat in peace and comfort.

Final Answer: A.",
KM_R10,Mistral-7B,chain_of_thought,BILINGUAL,religious_observance,1,5,Misreading Ramadan hospitality as showing off.,D,D,True," In Islamic culture, hosting an Iftar feast for guests is a sign of hospitality and generosity. The greeting ""حياكم الله والبيت بيتكم"" (hayaakum Allah wa al-baitu baitukum), which means ""May Allah make your home a source of peace and blessings for you,"" is a common way to welcome guests into one's home. The guest's discomfort with the excessive amount of food served may be due to cultural differences or misunderstandings about the intention behind Mohammed's hospitality.

Final Answer: D. The guest believes Mohammed is trying to display wealth and impress him through the amount of food served.",
KM_H24,Mistral-7B,chain_of_thought,EN,hierarchy,2,3,Misreading an elder’s polite refusal of the front seat as literal permission rather than a respect ritual.,D,D,True," The scenario illustrates the importance of cultural norms and respect for elders in some communities. The older uncle's offer to let the younger cousin sit in the front seat is likely driven by a desire to show respect and prioritize the comfort of the elder. The sister's intervention is an attempt to prevent her brother from misunderstanding the situation and potentially embarrassing the uncle.

Final Answer: D. The sister understands that the elder should still be offered the front seat as a sign of respect.",
KM_R13,Mistral-7B,chain_of_thought,BILINGUAL,religious_observance,2,3,Misreading the expected سنع Eid reply as unnecessary formality.,D,D,True," The Eid prayer marks the end of the holy month of Ramadan, and it is a time for Muslims to come together and celebrate. The traditional greeting during this occasion is ""Eid Mubarak,"" which means ""Blessed Eid."" The man's response, ""Allah yaudhuhu 'alayna wa 'alaykum kol sana wa kol houl,"" which translates to ""May Allah keep us and you all safe and sound every year and in every condition,"" is a common reply that conveys good wishes for the future. The younger boy's question indicates that he may not fully understand the significance of the man's response and believes it to be an unnecessary or lengthy addition to the greeting.

Final Answer: D. The father realizes his son believes the man is making the greeting unnecessarily long and formal.",
KM_C5,Mistral-7B,chain_of_thought,BILINGUAL,community_obligation,2,0,Misreading condolence support as optional kindness rather than a collective community obligation.,,B,False," In the given scenario, Mariam realizes that Daniel holds a belief that the neighbours' actions of attending the عزاة and sending meals are optional personal gestures rather than being an essential part of the mourning process known as المواساة والتعزية in the Islamic and Middle Eastern cultural context. This process involves providing support and comfort to the grieving family through various acts of kindness and generosity.",
KM_C4,Mistral-7B,chain_of_thought,BILINGUAL,community_obligation,2,0,Misreading neighbourly connection as intrusion rather than community obligation.,,B,False," In the given scenario, Mariam realizes that Omar interprets privacy as keeping a distance from his neighbors and not building regular trust and connection with them. This perspective is different from the traditional Arabic saying ""الجار قبل الدار"" which emphasizes the importance of knowing and connecting with neighbors, checking on each other, and building community. This social and cultural context values neighborly connections and sees them as an essential part of building a strong community.",
KM_C10,Mistral-7B,chain_of_thought,AR,community_obligation,1,0,سوء فهم الهدوء في مجلس العزاء باعتباره جفاءً لا احتراماً.,B,D,False," In this scenario, Jamal, a foreign guest, enters a mourning gathering where everyone is speaking in hushed tones without apparent strong emotions. The atmosphere is calm and subdued, with few anecdotes or passionate expressions. Jamal feels a sense of unease and believes that the mourners are not genuinely affected by the deceased or that they have merely attended out of obligation.

Final Answer: B. Jamal incorrectly assumes that the mourners do not know the deceased well, leading them to not feel deep sadness.",
KM_C9,Mistral-7B,chain_of_thought,AR,community_obligation,2,0,سوء فهم قصر زيارة المريض باعتباره قلة اهتمام لا مراعاة لراحته.,C,D,False," In this scenario, John and his Emirati friend visited a hospital room where John's companion spoke reassuringly to John, using phrases like ""paid, wage, and recovery, no problem."" After a few minutes, the Emirati friend left abruptly. Later, John expressed to Maryam (the speaker in this text) that he felt the friend had not stayed long enough.

Maryam realized that John misunderstood the Emirati friend's intentions. The friend's use of business-like language and quick departure were likely influenced by cultural norms in the Emirates, where directness and brevity in communication are valued. The friend may have also been sensitive to the presence of other hospital staff or patients, leading to a shorter visit.

Final Answer: C.",
KM_R18,Mistral-7B,chain_of_thought,AR,religious_observance,2,0,سوء فهم الرد على سلام الغائب باعتباره مبالغة لا سنعاً لغوياً.,A,A,True," In this scenario, the use of the Arabic phrase ""فلان يرد عليك السلام"" (this person does not greet you with peace) followed by the response ""الله يسلمه ويسلم من ياب السلام"" (may God greet him and grant him peace) is a common Arabic greeting exchange. However, the presence of a foreigner may lead him to misinterpret the response as an attempt by Khaled to be more formal or to dismiss the greeting altogether, leading him to misunderstand the situation.

Final Answer: A. The foreigner may perceive Khaled's response as overly formal or dismissive, leading him to misinterpret the situation.",
KM_R19,Mistral-7B,chain_of_thought,AR,religious_observance,2,0,"سوء فهم ردّ ""الله يكرمكم"" باعتباره بروداً لا قبولاً سنعياً للتهنئة.",C,C,True," In Arab culture, expressing happiness and congratulations for someone's achievements is a common social practice. When a friend, Khaled, responded with a polite ""Allah yakrimakum"" (God bless you) to his friend's statement ""I am content with my promotion,"" the foreign guest misinterpreted it as a sign of disinterest or rejection of the congratulations. This misunderstanding highlights the importance of being aware of cultural nuances and the significance of appropriate responses in various social contexts.

Final Answer: C",
KM_R20,Mistral-7B,chain_of_thought,AR,religious_observance,1,0,سوء فهم عبارات التهنئة بالسلامة والرد عليها باعتبارها مبالغة لفظية.,A,A,True," In this scenario, the Arabic phrase ""تستاهل السلامة"" translates to ""accepting safety"" or ""expressing relief."" The response ""الله يسلم غاليك والله يسلمكم من الشر"" means ""May Allah accept it from you and from us from the evil."" This response is a common Arabic expression used to express condolences or relief in response to a crisis or accident.

The visitor, who is not familiar with this expression, may mistakenly believe that the response is lengthy and excessive compared to a simple ""thank you."" However, in the Arabic cultural context, this expression holds significant meaning and is considered a sincere and heartfelt response to a crisis situation.

Final Answer: A. The visitor mistakenly believes that the response is lengthy and excessive compared to a simple ""thank you.""",
KM_C3,Mistral-7B,chain_of_thought,BILINGUAL,community_obligation,2,0,Misreading الفزعة as optional volunteering rather than an immediate community duty.,,D,False," In this scenario, the neighbors' actions reflect a common cultural practice in many communities where helping out at family events is considered a way of showing solidarity and community spirit. Mariam realizes that Ali, who grew up abroad, may not be familiar with this custom and might think that the neighbors are overstepping boundaries or acting without proper invitation or assignment. Therefore, Ali's belief is that neighbors should only help if they are formally invited or officially assigned a role.",
KM_R22,Mistral-7B,chain_of_thought,AR,religious_observance,1,0,سوء فهم تبادل الطعام الرمضاني بين الجيران باعتباره حاجة مادية لا تكافلاً اجتماعياً.,A,A,True," During Ramadan, it is common for families to exchange food containers daily before sunset. This practice is not driven by a lack of food in one household or an attempt to save money, but rather a tradition of sharing and strengthening community bonds.

Final Answer: A. The visitor's incorrect belief is that the families are exchanging food due to a lack of resources.",
KM_R23,Mistral-7B,chain_of_thought,AR,religious_observance,1,0,سوء فهم تقبيل رأس الجدّ في العيد باعتباره مبالغة لا احتراماً.,A,A,True," In Arab and Muslim cultures, showing respect to elders and guests during festive occasions is a deeply ingrained tradition. This includes greeting them with the phrase ""Eid Mubarak"" (Happy Feast Day) and offering them a respectful greeting by touching their foreheads with one's own. A child's friend, who may not be familiar with these customs, could inadvertently misinform the child that this gesture is unnecessary or even inappropriate.

Final Answer: A. The child mistakenly believes that offering respect to an elder by touching their forehead during a festive occasion is an unnecessary or inappropriate gesture.",
KM_R24,Mistral-7B,chain_of_thought,AR,religious_observance,1,0,سوء فهم تهنئة رمضان وتبادل الطعام باعتباره مبالغة في الاحتفال.,B,B,True," During the first night of Ramadan, some neighbors were seen greeting each other with ""Mabrook Alaikum Al-Shahr"" (Congratulations on the month) and distributing dates and coffee to their neighbors. A foreigner passing by observed this scene and mistakenly believed that they were celebrating excessively because the fast had not yet begun.

Final Answer: B. The foreigner incorrectly assumed that the neighbors were celebrating excessively due to the early festivities.",
KM_C02,Mistral-7B,chain_of_thought,BILINGUAL,community_obligation,2,0,Misreading neighbourly introduction as unnecessary intrusion rather than community obligation.,B,B,True," In many cultures, including the Arabic-speaking one, there is a strong sense of community and social obligation towards neighbors. This includes introducing oneself, exchanging contact information, and checking on older neighbors as a way of building relationships and ensuring the well-being of the community. Omar's mother was encouraging him to embrace this aspect of neighborhood life.

Final Answer: B. Omar believes neighbours should remain private strangers unless they personally ask for contact or support.",
KM_C1,Mistral-7B,chain_of_thought,EN,community_obligation,2,5,Neighbors must cook all meals for grieving families for 3 days.,,B,False," Mariam's cousin has misunderstood the situation due to a cultural misinterpretation. In this community, it is a common practice for neighbors to come together and support each other during times of grief by providing meals for the family. The neighbors are not arguing, but rather passionately expressing their desire to help and contribute to the communal effort.",
KM_C11,Mistral-7B,chain_of_thought,BILINGUAL,community_obligation,2,0,Misreading الرفجة as pushy pressure rather than a binding guest request that the host honors.,A,A,True," In this scenario, Mansoor's statement ""بالله عليك يا خالد، الرفجة عليك، لازم تحضر عزيمتنا باچر"" (Ballah 'alayk ya Khalid, al-rafja 'alayk, lazim tahdhar 'azimtana bachir) translates to ""May God be with you, Khalid, the feast is on us, you must prepare."" This expression is a common Arabic idiom used to invite someone to join a gathering or celebration. In this context, Mansoor was inviting Khalid to attend a family event.

Ali's judgment of Khalid being ""pushy"" and suggesting that Khalid should have just said he was busy is based on a false belief that Mansoor was exerting undue pressure on Khalid. However, the situation was not about pressure but an invitation to a family event.

Final Answer: A. Ali believes Khalid yielded to inappropriate family pressure.",
KM_D28,Mistral-7B,chain_of_thought,EN,diyafa,2,5,Serving qahwa in a chipped cup to a respected elder.,B,B,True," In this cultural context, serving a respected elder with a chipped cup is considered a serious breach of hospitality and respect. The elder's silence and polite departure may have been a way of saving face for both parties, but it did not change the fact that his dignity was unintentionally diminished. Therefore, Khalid's mother realizes that Khalid has misunderstood the situation.

Final Answer: B.",
KM_C8,GPT-4,norm_in_context,EN,community_obligation,1,4,Arriving unannounced during afternoon rest time.,C,C,True,C,
KM_D02,GPT-4,norm_in_context,EN,diyafa,1,0,Misreading standard Emirati guest reception as special personal treatment.,D,D,True,D,
KM_D27,GPT-4,norm_in_context,EN,diyafa,2,4,Filling an elder’s qahwa cup too much and mistaking the reaction as a problem with the coffee.,A,A,True,A,
KM_D04,GPT-4,norm_in_context,EN,diyafa,2,3,Misreading oud or dukhoon after the meal as continued hospitality instead of a polite closing cue.,C,C,True,C,
KM_D05,GPT-4,norm_in_context,EN,diyafa,1,0,Correctly reading the qahwa cup gestures for refill and refusal.,B,B,True,B,
KM_D06,GPT-4,norm_in_context,EN,diyafa,2,5,Filling a guest's qahwa cup too full and mistaking the guest's silence for approval.,C,C,True,C,
KM_D07,GPT-4,norm_in_context,EN,diyafa,2,3,Misreading the host's standing position after the meal cue as hesitation rather than formal waiting.,C,A,False,C,
KM_D08,GPT-4,norm_in_context,EN,diyafa,2,3,Misreading a polite farewell response as a literal invitation to continue the visit.,C,C,True,C,
KM_D09,GPT-4,norm_in_context,EN,diyafa,2,3,"Misreading the ""hannahum / wa anta minhum"" exchange as a request for food.",C,C,True,C,
KM_D11,GPT-4,norm_in_context,BILINGUAL,diyafa,1,5,Greeting a close friend before the eldest man in the مجلس.,B,B,True,B,
KM_D12,GPT-4,norm_in_context,BILINGUAL,diyafa,1,4,Greeting younger women before the eldest woman in the مجلس.,A,A,True,A,
KM_D13,GPT-4,norm_in_context,BILINGUAL,diyafa,1,0,Misreading بخور after a meal as continued hospitality instead of a closing cue.,D,D,True,D,
KM_D14,GPT-4,norm_in_context,BILINGUAL,diyafa,1,5,Arriving uninvited to a وليمة and being hosted without full guest honours.,C,C,True,C,
KM_D15,GPT-4,norm_in_context,BILINGUAL,diyafa,1,2,Using a وليمة closing phrase for an ordinary meal.,B,B,True,B,
KM_D17,GPT-4,norm_in_context,BILINGUAL,diyafa,2,0,Misreading an open door as automatic permission to enter.,C,C,True,C,
KM_D18,GPT-4,norm_in_context,EN,diyafa,2,0,Misreading physical centrality as مجلس priority.,D,D,True,D,
KM_D19,GPT-4,norm_in_context,BILINGUAL,diyafa,2,0,Misreading a host's standing duty as personal avoidance.,B,B,True,B,
KM_D20,GPT-4,norm_in_context,BILINGUAL,diyafa,1,0,Misreading a daughter’s guest-serving role as unfair labor rather than honored mentorship.,C,C,True,C,
KM_C7,GPT-4,norm_in_context,BILINGUAL,community_obligation,1,5,Taking over qahwa service from the host’s capable sons.,D,D,True,D,
KM_D23,GPT-4,norm_in_context,AR,diyafa,1,3,سوء فهم المغادرة السريعة باعتبارها مراعاة لا جفاءً في طقس الوداع.,A,A,True,A,
KM_D24,GPT-4,norm_in_context,AR,diyafa,1,0,"سوء فهم الرد العالي بـ ""هدّا"" باعتباره انزعاجاً لا إذناً وترحيباً.",D,D,True,D,
KM_D25,GPT-4,norm_in_context,AR,diyafa,1,0,سوء فهم صبة الحشمة باعتبارها بخلاً لا احتراماً.,C,C,True,C,
KM_H01,GPT-4,norm_in_context,EN,hierarchy,1,0,Misreading seat-giving to a senior as pressure or humiliation.,A,A,True,A,
KM_H02,GPT-4,norm_in_context,EN,hierarchy,1,0,Misreading face-saving indirect communication as cowardice or manipulation.,D,D,True,D,
KM_H03,GPT-4,norm_in_context,EN,hierarchy,1,0,Misreading silence for an elder as fear or intimidation.,A,A,True,A,
KM_H04,GPT-4,norm_in_context,EN,hierarchy,2,0,Misreading مجلس greeting order as disrespect toward guests near the door.,B,B,True,B,
KM_H08,GPT-4,norm_in_context,EN,hierarchy,2,0,Misreading formal leave-taking from a Sheikh’s مجلس as subservience.,C,C,True,C,
KM_H09,GPT-4,norm_in_context,BILINGUAL,hierarchy,2,0,Misreading honorary kinship address as unprofessional familiarity.,C,C,True,C,
KM_H11,GPT-4,norm_in_context,EN,hierarchy,2,4,Misreading respectful indirect disagreement with a senior figure as hesitation or lack of confidence.,B,B,True,B,
KM_H12,GPT-4,norm_in_context,BILINGUAL,hierarchy,2,0,Misreading voluntary seat-giving to an elder as unfair displacement.,D,D,True,D,
KM_H14,GPT-4,norm_in_context,AR,hierarchy,1,0,سوء فهم التيامن في السلام باعتباره تجاهلاً شخصياً.,B,B,True,B,
KM_H15,GPT-4,norm_in_context,AR,hierarchy,1,0,سوء فهم الوقوف للكبير أو صاحب المقام باعتباره خوفاً لا احتراماً.,A,A,True,A,
KM_H17,GPT-4,norm_in_context,AR,hierarchy,1,0,سوء فهم خفض الجناح للوالدين باعتباره إذلالاً لا براً واحتراماً.,D,D,True,D,
KM_H18,GPT-4,norm_in_context,AR,hierarchy,1,3,سوء فهم ضيق الوالد باعتباره مزاجاً شخصياً لا ردّ فعل على جلوس الابن أعلى منه.,A,A,True,A,
KM_H19,GPT-4,norm_in_context,AR,hierarchy,1,4,سوء فهم تصحيح الابن العلني لوالده باعتباره مساعدة لا إحراجاً.,A,A,True,A,
KM_H21,GPT-4,norm_in_context,BILINGUAL,diyafa,1,0,Misreading the host's sideways movement as nervousness instead of guest respect.,B,B,True,B,
KM_H22,GPT-4,norm_in_context,BILINGUAL,hierarchy,1,0,Misreading a brief hospital visit as lack of care.,B,B,True,B,
KM_C6,GPT-4,norm_in_context,BILINGUAL,community_obligation,1,3,Attending a وليمة without invitation while the host must still preserve hospitality.,C,C,True,C,
KM_G01,GPT-4,norm_in_context,EN,gender_interaction,1,2,Misreading coordinated mixed-gender professional etiquette as exclusion.,B,B,True,B,
KM_G03,GPT-4,norm_in_context,BILINGUAL,gender_interaction,1,0,Misreading modesty adjustments in a gender-separated space as panic or fear.,A,A,True,A,
KM_G04,GPT-4,norm_in_context,EN,gender_interaction,2,4,Misreading a modesty-based handshake boundary as personal rejection.,A,A,True,A,
KM_G07,GPT-4,norm_in_context,BILINGUAL,gender_interaction,1,0,Misreading موايهة بالخشوم as unusual intimacy instead of a customary male greeting.,D,D,True,D,
KM_G09,GPT-4,norm_in_context,BILINGUAL,gender_interaction,2,2,Misreading هود هود as creating fear instead of respecting gendered space.,D,D,True,D,
KM_G10,GPT-4,norm_in_context,EN,gender_interaction,1,0,Misreading a modesty-based photo boundary as a personal rejection.,A,A,True,A,
KM_G14,GPT-4,norm_in_context,AR,gender_interaction,1,0,سوء فهم البدء بالأكبر سناً باعتباره تجاهلاً للنساء الأقرب إلى الباب.,C,C,True,C,
KM_G15,GPT-4,norm_in_context,BILINGUAL,gender_interaction,2,0,سوء فهم الموايهة بالخشوم باعتبارها حميمية زائدة لا تحية رجالية مألوفة.,B,B,True,B,
KM_G16,GPT-4,norm_in_context,AR,gender_interaction,2,0,سوء فهم عدم مبادرة الرجل بالمصافحة باعتباره تعالياً لا احتراماً لحدود التفاعل بين الجنسين.,D,D,True,D,
KM_G17,GPT-4,norm_in_context,AR,gender_interaction,2,0,سوء فهم تعديل العباءات والحركة في فضاء نسائي باعتبارهما خوفاً شخصياً لا حفظاً للحدود.,C,C,True,C,
KM_G18,GPT-4,norm_in_context,AR,gender_interaction,2,0,سوء فهم الوقوف للكبير والسلام من مسافة باعتبارهما خوفاً لا احتراماً وحدوداً.,A,A,True,A,
KM_G20,GPT-4,norm_in_context,AR,gender_interaction,1,0,سوء فهم وضع اليد على الصدر باعتباره رفضاً شخصياً لا تحية محترمة.,C,C,True,C,
