scenario_id,model,condition,language,norm_category,tom_order,severity,violated_norm,predicted,correct,is_correct,raw_response,western_error
KM_G17,Mistral-7B,chain_of_thought,AR,gender_interaction,2,0,سوء فهم تعديل العباءات والحركة في فضاء نسائي باعتبارهما خوفاً شخصياً لا حفظاً للحدود.,C,C,True," In this scenario, the male employee's entry into the women's section of the party inadvertently caused confusion and discomfort among the women. They quickly adjusted their abayas (loose outer garments worn by some Muslim women) as a sign of modesty and some moved away or left the area. The employee might have perceived their reactions as personal dislike or a major offense.

Final Answer: C. The employee believed that the women were hiding their disapproval or feeling threatened by his presence.",
KM_G18,Mistral-7B,chain_of_thought,AR,gender_interaction,2,0,سوء فهم الوقوف للكبير والسلام من مسافة باعتبارهما خوفاً لا احتراماً وحدوداً.,B,A,False," In this scenario, the respectful behavior of the employees towards their manager is a common practice in many Middle Eastern workplaces, reflecting a cultural value of showing respect to authority figures. The visitor's misunderstanding of the situation stems from her lack of familiarity with this cultural norm.

Final Answer: B. The visitor misperceived that the employees did not like the manager personally.",
KM_G20,Mistral-7B,chain_of_thought,AR,gender_interaction,1,0,سوء فهم وضع اليد على الصدر باعتباره رفضاً شخصياً لا تحية محترمة.,C,C,True," In Arab and Middle Eastern cultures, greeting someone by placing a hand on their chest is a common and respectful gesture, often used instead of a handshake. In this scenario, the Emirati woman's response of smiling and placing her hand on her chest is likely an expression of warmth and hospitality, rather than a sign of rejection or dislike. The foreign woman's misunderstanding of this cultural practice may have led her to feel uncomfortable and jump to negative conclusions.

Final Answer: C. The foreign woman incorrectly believes that the Emirati woman's lack of confrontation and the use of the chest-touching gesture indicate personal rejection.",
KM_G22,Mistral-7B,chain_of_thought,AR,gender_interaction,2,2,سوء فهم توجيه السؤال للمجموعة باعتباره تجاهلاً لقائدة المشروع، مع وجود ضعف بسيط في توضيح احترام دورها القيادي.,A,A,True," In this multidisciplinary study group, Sara is the project leader. The Emirati student, Seif, addresses a question to the entire group instead of directly to Sara, aiming to maintain a general and friendly communication style. However, he forgets to mention Sara's role as the leader, causing confusion and making Sara feel disrespected, leading others like Mariam to misinterpret the situation.

Final Answer: A. Mariam misunderstands that Sara believes Seif is disregarding her leadership role.",
KM_G24,Mistral-7B,chain_of_thought,AR,gender_interaction,2,0,سوء فهم التنحي عن صورة مختلطة باعتباره رفضاً شخصياً لا حدوداً متعلقة بالخصوصية.,C,C,True," In the given scenario, the social and cultural context suggests that there might be some cultural differences at play. The Arab women's reluctance to stand inside the frame could be due to their cultural modesty, which might make them uncomfortable with exposing too much of their bodies in public. The foreign male observer might not be aware of these cultural nuances and misinterpret their behavior as a sign of disinterest or refusal to participate in the group photo.

Final Answer: C. The foreign male observer misinterpreted the Arab women's reluctance to stand inside the frame as a sign of personal refusal or disinterest in the group photo.",
KM_G25,Mistral-7B,chain_of_thought,AR,gender_interaction,2,5,سوء فهم إرسال الطفل لاستلام الطلب باعتباره كسلاً، مع انتهاك واضح لخصوصية البيت وحدود التعامل عند الباب.,D,D,True," In the given scenario, the Emirati woman's request for her young son to open the door instead of herself is a common practice in Arab and Islamic cultures to maintain modesty and minimize direct interaction with unfamiliar men. The delivery man's insistence on opening the door himself and his growing agitation were perceived as disrespectful and inappropriate by the woman's neighbor, Mariam.

Final Answer: D. Mariam understood that the delivery man was interpreting the woman's actions as wasting his time.",
KM_R01,Mistral-7B,chain_of_thought,EN,religious_observance,1,2,The colleague has lost track of the Ramadan context and reverted to the default social script of offering drinks at a meeting.,,B,False," During Ramadan, Muslims abstain from food and water from dawn until sunset as a religious practice. In a professional setting, it is common for colleagues to invite each other to lunch meetings. In this scenario, Tariq's colleague is likely offering water out of politeness and consideration for Tariq's comfort, given that he is fasting. She is aware of the religious practice and respects Tariq's decision to fast.",
KM_R02,Mistral-7B,chain_of_thought,EN,religious_observance,1,3,Not recognizing late-afternoon fatigue during Ramadan when scheduling demanding work.,,D,False," Final Answer: The manager assumes 3pm is a neutral work time for the team.

During Ramadan, Muslims fast from dawn until sunset. This means that the workday is shorter, and employees may need to adjust their schedules to accommodate their religious practices. Afternoons are typically the hottest part of the day in many parts of the Middle East, making it more challenging for fasting employees to focus on work. Therefore, suggesting a 3pm meeting time may not be considerate of the team member's needs and could potentially hinder their ability to perform at their best.",
KM_R03,Mistral-7B,chain_of_thought,EN,religious_observance,2,3,Misreading fasting during Ramadan as a personal diet choice.,,D,False," During Ramadan, Muslims fast from dawn until sunset, abstaining from food and drink. Aisha, a devout Muslim, attends the team lunch but does not eat due to her religious observance. Her manager, who is not aware of this cultural practice, notices her",
KM_R04,Mistral-7B,chain_of_thought,EN,religious_observance,1,2,Forgetting the Ramadan context when offering food or drink.,,B,False," During Ramadan, Muslims fast from dawn until sunset, abstaining from food, drink, and other physical needs. The colleague's offer of coffee, which Hassan cannot accept due to his fasting, may make the colleague feel they have inadvertently breached this religious practice. This situation can make the colleague feel embarrassed, as they did not intend to offend or disrespect Hassan's beliefs.",
KM_R05,Mistral-7B,chain_of_thought,EN,religious_observance,1,4,Misreading brief Eid visits as rudeness rather than respectful Eid visiting rounds.,B,B,True," In Muslim cultures, during Eid celebrations, it is customary for families to visit each other and exchange greetings. These visits can involve staying for a while, enjoying a cup of qahwa (coffee), and engaging in friendly conversation. However, it is also important to respect the hosts' time and visit multiple families in one day. Therefore, visits are often kept brief to ensure that everyone can be visited respectfully. Peter's misunderstanding lies in assuming that Khalid is being impolite or rushing through the visits when, in fact, Khalid is adhering to the cultural practice of making efficient and respectful Eid rounds.

Final Answer: B. Peter thinks Khalid is being rude or impatient by leaving quickly, while Khalid is actually keeping the visits brief so he can complete several Eid visits respectfully.",
KM_R06,Mistral-7B,chain_of_thought,EN,religious_observance,2,4,Assuming that returning a clean but empty food dish will be read as polite.,C,C,True," In Emirati culture, hospitality and generosity are highly valued. When receiving a gift or a meal, it is customary to show appreciation and gratitude. However, returning an empty dish, even if it is clean, can be perceived as impolite or insufficient, as it may imply that the host's effort and hospitality were not appreciated enough. Sarah's mother realizes that Sarah assumed returning the dish in this way was an acceptable way to close the exchange, but in Emirati culture, it is more common to express gratitude through words and actions other than returning an empty dish.

Final Answer: C. Sarah assumed returning a clean, empty dish was the neatest way to close the exchange. However, this is not the customary way to show appreciation in Emirati culture.",
KM_R07,Mistral-7B,chain_of_thought,EN,religious_observance,2,3,Misreading tactful religious avoidance as personal rejection.,,C,False," The first colleague may have interpreted Ibrahim's behavior as a rejection of the social gathering due to the presence of alcohol. In some cultural contexts, avoiding alcohol for religious or personal reasons is common, and not explicitly stating this reason might lead others to assume various reasons, including forgetfulness or disinterest.",
KM_R08,Mistral-7B,chain_of_thought,EN,religious_observance,1,4,Iftar time is a sacred daily commitment in Ramadan. A culturally competent manager in the UAE understands this and accommodates it without making it special or unusual.,C,C,True," During Ramadan, Muslims fast from dawn until sunset. Maghrib is the time of day when the sun sets, marking the end of the fasting period and the beginning of Iftar, the evening meal. In a multicultural workplace, it is common for colleagues to respect each other's religious practices and customs. Hamad's request to end the meeting near Maghrib time is likely seen as a signal of his commitment to his faith and the importance of observing Iftar with his family. Therefore, the manager is likely to understand Hamad's request as a sincere one and may even view it as a sign of his dedication to his faith.

Final Answer: C",
KM_D26,Mistral-7B,chain_of_thought,EN,diyafa,2,3,Misreading hosts giving guests privacy during a meal as avoidance or social distance.,A,A,True," In Emirati culture, hospitality is highly valued, and providing privacy for guests while they eat is a sign of respect and consideration. The hosts' absence during the meal does not indicate a lack of interest or desire to spend time with the guests. Instead, it reflects the cultural norm of allowing guests to eat in peace and comfort.

Final Answer: A.",
KM_R10,Mistral-7B,chain_of_thought,BILINGUAL,religious_observance,1,5,Misreading Ramadan hospitality as showing off.,D,D,True," In Islamic culture, hosting an Iftar feast for guests is a sign of hospitality and generosity. The greeting ""حياكم الله والبيت بيتكم"" (hayaakum Allah wa al-baitu baitukum), which means ""May Allah make your home a source of peace and blessings for you,"" is a common way to welcome guests into one's home. The guest's discomfort with the excessive amount of food served may be due to cultural differences or misunderstandings about the intention behind Mohammed's hospitality.

Final Answer: D. The guest believes Mohammed is trying to display wealth and impress him through the amount of food served.",
KM_H24,Mistral-7B,chain_of_thought,EN,hierarchy,2,3,Misreading an elder’s polite refusal of the front seat as literal permission rather than a respect ritual.,D,D,True," The scenario illustrates the importance of cultural norms and respect for elders in some communities. The older uncle's offer to let the younger cousin sit in the front seat is likely driven by a desire to show respect and prioritize the comfort of the elder. The sister's intervention is an attempt to prevent her brother from misunderstanding the situation and potentially embarrassing the uncle.

Final Answer: D. The sister understands that the elder should still be offered the front seat as a sign of respect.",
KM_R13,Mistral-7B,chain_of_thought,BILINGUAL,religious_observance,2,3,Misreading the expected سنع Eid reply as unnecessary formality.,D,D,True," The Eid prayer marks the end of the holy month of Ramadan, and it is a time for Muslims to come together and celebrate. The traditional greeting during this occasion is ""Eid Mubarak,"" which means ""Blessed Eid."" The man's response, ""Allah yaudhuhu 'alayna wa 'alaykum kol sana wa kol houl,"" which translates to ""May Allah keep us and you all safe and sound every year and in every condition,"" is a common reply that conveys good wishes for the future. The younger boy's question indicates that he may not fully understand the significance of the man's response and believes it to be an unnecessary or lengthy addition to the greeting.

Final Answer: D. The father realizes his son believes the man is making the greeting unnecessarily long and formal.",
KM_C5,Mistral-7B,chain_of_thought,BILINGUAL,community_obligation,2,0,Misreading condolence support as optional kindness rather than a collective community obligation.,,B,False," In the given scenario, Mariam realizes that Daniel holds a belief that the neighbours' actions of attending the عزاة and sending meals are optional personal gestures rather than being an essential part of the mourning process known as المواساة والتعزية in the Islamic and Middle Eastern cultural context. This process involves providing support and comfort to the grieving family through various acts of kindness and generosity.",
KM_C4,Mistral-7B,chain_of_thought,BILINGUAL,community_obligation,2,4,Misreading neighbourly connection as intrusion rather than community obligation.,B,B,True," In the given scenario, Omar's mother emphasizes the importance of building relationships with neighbours based on trust, connection, and community responsibility, as reflected in the Arabic proverb ""الجار قبل الدار"" (The neighbour before the house). However, Omar interprets privacy as keeping complete distance from neighbours, misunderstanding the social and cultural significance of neighbourly connections.

Final Answer: B.",
KM_C10,Mistral-7B,chain_of_thought,AR,community_obligation,1,5,سوء فهم الهدوء في مجلس العزاء باعتباره جفاءً لا احتراماً، مع مخالفة وقار العزاء بتعليق علني غير مناسب.,D,D,True," In the given scenario, Jamal, an unexpected guest, entered the mourning hall during a solemn and quiet gathering of mourners in deep sadness and grief over the loss of their loved ones. The atmosphere was heavy with sorrow, and there were few light-hearted conversations or emotional outbursts. Jamal's comment, ""The place is very quiet, as if the people here are not sad at all,"" was met with disapproval from some mourners as it seemed insensitive and disrespectful to the deceased and their families.

Final Answer: D. Jamal incorrectly believed that the quietness of the mourning hall indicated a lack of sadness among the mourners.",
KM_C9,Mistral-7B,chain_of_thought,AR,community_obligation,2,0,سوء فهم قصر زيارة المريض باعتباره قلة اهتمام لا مراعاة لراحته.,C,D,False," In this scenario, John and his Emirati friend visited a hospital room where John's companion spoke reassuringly to John, using phrases like ""paid, wage, and recovery, no problem."" After a few minutes, the Emirati friend left abruptly. Later, John expressed to Maryam (the speaker in this text) that he felt the friend had not stayed long enough.

Maryam realized that John misunderstood the Emirati friend's intentions. The friend's use of business-like language and quick departure were likely influenced by cultural norms in the Emirates, where directness and brevity in communication are valued. The friend may have also been sensitive to the presence of other hospital staff or patients, leading to a shorter visit.

Final Answer: C.",
KM_R18,Mistral-7B,chain_of_thought,AR,religious_observance,2,3,سوء فهم الرد على سلام الغائب باعتباره مبالغة لا سنعاً لغوياً واجتماعياً.,C,A,False," In this scenario, we see an exchange between Khaled and a mutual friend while receiving a message from a traveling friend, Salama. The phrase ""فلان يرد عليك السلام"" (flan yard 'alayk as-salam) translates to ""so-and-so sends his greetings to you."" However, when the mutual friend delivers this message to Khaled, he responds with ""الله يسلمه ويسلم من ياب السلام"" (Allah yaslimu hu wa yaslim min yāb as-salam), which means ""May Allah grant him peace and peace be upon him."" This response is a common Arabic expression used when receiving good news or greetings.

The mutual friend, who is not accustomed to this custom, is surprised and asks why such a lengthy response is necessary when a simple ""thank you"" would suffice. The friend's misunderstanding highlights the importance of understanding cultural nuances and customs, particularly in the context of greetings and expressions of respect.

Final Answer: C. The mutual friend misinterprets the lengthy response as an indication that Khaled did not recognize or remember the name of the traveling friend.",
KM_R19,Mistral-7B,chain_of_thought,AR,religious_observance,2,0,"سوء فهم ردّ ""الله يكرمكم"" باعتباره بروداً لا قبولاً سنعياً للتهنئة.",C,C,True," In Arab culture, expressing happiness and congratulations for someone's achievements is a common social practice. When a friend, Khaled, responded with a polite ""Allah yakrimakum"" (God bless you) to his friend's statement ""I am content with my promotion,"" the foreign guest misinterpreted it as a sign of disinterest or rejection of the congratulations. This misunderstanding highlights the importance of being aware of cultural nuances and the significance of appropriate responses in various social contexts.

Final Answer: C",
KM_R20,Mistral-7B,chain_of_thought,AR,religious_observance,1,3,سوء فهم عبارات التهنئة بالسلامة والرد عليها باعتبارها مبالغة لفظية لا دعاءً ومودة.,A,A,True," In the given scenario, the visitors are engaging in a traditional Arabic custom of expressing sympathy and offering prayers for safety and well-being after an accident. The unexpected visitor's comment, ""Is that all this talk? It would have been enough to just say thank you,"" is perceived by some as disrespectful and insensitive to the gravity of the situation.

Final Answer: A. The unexpected visitor incorrectly perceives the lengthy response as an unnecessary and excessive display of words.",
KM_C3,Mistral-7B,chain_of_thought,BILINGUAL,community_obligation,2,5,Misreading الفزعة as optional volunteering rather than an immediate community duty.,B,D,False," In the given scenario, the neighbors' actions of providing extra chairs, organizing the entrance, and guiding guests are considered acts of الفزعة (al-fazaa'ah) in the Arab culture. This term refers to the practice of offering help and support to neighbors or friends during special occasions or times of need. It is a sign of community spirit, solidarity, and respect for one another. Therefore, Mariam realizes that Ali's statement indicates a misunderstanding of the cultural significance of الفزعة and that he believes the neighbors are interfering in a private event.

Final Answer: B.",
KM_R22,Mistral-7B,chain_of_thought,AR,religious_observance,1,3,سوء فهم تبادل الطعام الرمضاني بين الجيران باعتباره حاجة مادية لا تكافلاً اجتماعياً ومودة رمضانية.,A,A,True," During Ramadan, an unexpected visitor noticed that families in the UAE were exchanging food plates daily before sunset. Witnessing a woman sending a pot of haris (a traditional rice dish) to her neighbor's house and then receiving another pot back shortly, the visitor made a comment to some people present, suggesting that this might be due to some households not having enough food. The comment was perceived as a critical remark about the hosts' generosity, which is a cherished custom during Ramadan.

Final Answer: A. The visitor incorrectly assumed that the families were exchanging food due to a lack of resources.",
KM_R23,Mistral-7B,chain_of_thought,AR,religious_observance,1,0,سوء فهم تقبيل رأس الجدّ في العيد باعتباره مبالغة لا احتراماً.,A,A,True," In Arab and Muslim cultures, showing respect to elders and guests during festive occasions is a deeply ingrained tradition. This includes greeting them with the phrase ""Eid Mubarak"" (Happy Feast Day) and offering them a respectful greeting by touching their foreheads with one's own. A child's friend, who may not be familiar with these customs, could inadvertently misinform the child that this gesture is unnecessary or even inappropriate.

Final Answer: A. The child mistakenly believes that offering respect to an elder by touching their forehead during a festive occasion is an unnecessary or inappropriate gesture.",
KM_R24,Mistral-7B,chain_of_thought,AR,religious_observance,1,0,سوء فهم تهنئة رمضان وتبادل الطعام باعتباره مبالغة في الاحتفال.,B,B,True," During the first night of Ramadan, some neighbors were seen greeting each other with ""Mabrook Alaikum Al-Shahr"" (Congratulations on the month) and distributing dates and coffee to their neighbors. A foreigner passing by observed this scene and mistakenly believed that they were celebrating excessively because the fast had not yet begun.

Final Answer: B. The foreigner incorrectly assumed that the neighbors were celebrating excessively due to the early festivities.",
KM_C02,Mistral-7B,chain_of_thought,BILINGUAL,community_obligation,2,4,Misreading neighbourly introduction as unnecessary intrusion rather than community obligation.,B,B,True," In many cultures, including the Arab world, building strong relationships with neighbors is an essential aspect of community life. Neighbors are seen as an extension of family, and it is customary to visit them, introduce oneself, and offer assistance when needed. Mariam realizes that Omar has misunderstood this social obligation and believes that getting to know the neighbors is optional and should only occur if there is an immediate need for help.

Final Answer: B. Omar believes neighbours should remain private strangers unless they personally ask for contact or support.",
KM_C1,Mistral-7B,chain_of_thought,EN,community_obligation,2,5,Misreading neighbours' coordination of mourning meals as complaining about chores rather than fulfilling a serious community obligation.,,B,False," Mariam's cousin misunderstands the situation because he is not familiar with the cultural custom of neighbours coming together to support grieving families by providing meals during mourning periods. In this context, the neighbours are not arguing or debating, but rather coordinating and organizing communal efforts to help the family in need.",
KM_C11,Mistral-7B,chain_of_thought,BILINGUAL,community_obligation,2,0,Misreading الرفجة as pushy pressure rather than a binding guest request that the host honors.,A,A,True," In this scenario, Mansoor's statement ""بالله عليك يا خالد، الرفجة عليك، لازم تحضر عزيمتنا باچر"" (Ballah 'alayk ya Khalid, al-rafja 'alayk, lazim tahdhar 'azimtana bachir) translates to ""May God be with you, Khalid, the feast is on us, you must prepare."" This expression is a common Arabic idiom used to invite someone to join a gathering or celebration. In this context, Mansoor was not being pushy or intimidating, but rather extending an invitation to Khalid.

Ali's misunderstanding of the situation stems from a lack of familiarity with Arabic cultural norms and idioms. He incorrectly assumed that Mansoor was being pushy and that Khalid had given in to family pressure.

Final Answer: A. Ali believes Khalid yielded to inappropriate family pressure. (However, this belief is false as Mansoor was not being pushy and was only extending an invitation.)",
KM_D28,Mistral-7B,chain_of_thought,EN,diyafa,2,5,Serving qahwa in a chipped cup to a respected elder.,B,B,True," In this cultural context, serving a respected elder with a chipped cup is considered a serious breach of hospitality and respect. The elder's silence and polite departure may have been a way of saving face for both parties, but it did not change the fact that his dignity was unintentionally diminished. Therefore, Khalid's mother realizes that Khalid has misunderstood the situation.

Final Answer: B.",
KM_C8,GPT-4,norm_in_context,EN,community_obligation,1,4,Arriving unannounced during afternoon rest time.,C,C,True,C,
KM_D02,GPT-4,norm_in_context,EN,diyafa,1,0,Misreading standard Emirati guest reception as special personal treatment.,D,D,True,D,
KM_D27,GPT-4,norm_in_context,EN,diyafa,2,4,Filling an elder’s qahwa cup too much and mistaking the reaction as a problem with the coffee.,A,A,True,A,
KM_D04,GPT-4,norm_in_context,EN,diyafa,2,3,Misreading oud or dukhoon after the meal as continued hospitality instead of a polite closing cue.,C,C,True,C,
KM_D05,GPT-4,norm_in_context,EN,diyafa,1,0,Correctly reading the qahwa cup gestures for refill and refusal.,B,B,True,B,
KM_D06,GPT-4,norm_in_context,EN,diyafa,2,5,Filling a guest's qahwa cup too full and mistaking the guest's silence for approval.,C,C,True,C,
KM_D07,GPT-4,norm_in_context,EN,diyafa,2,3,Misreading the host's standing position after the meal cue as hesitation rather than formal waiting.,C,A,False,C,
KM_D08,GPT-4,norm_in_context,EN,diyafa,2,3,Misreading a polite farewell response as a literal invitation to continue the visit.,C,C,True,C,
KM_D09,GPT-4,norm_in_context,EN,diyafa,2,3,"Misreading the ""hannahum / wa anta minhum"" exchange as a request for food.",C,C,True,C,
KM_D11,GPT-4,norm_in_context,BILINGUAL,diyafa,1,5,Greeting a close friend before the eldest man in the مجلس.,A,B,False,A,
KM_D12,GPT-4,norm_in_context,BILINGUAL,diyafa,1,4,Greeting younger women before the eldest woman in the مجلس.,A,A,True,A,
KM_D13,GPT-4,norm_in_context,BILINGUAL,diyafa,1,0,Misreading بخور after a meal as continued hospitality instead of a closing cue.,D,D,True,D,
KM_D14,GPT-4,norm_in_context,BILINGUAL,diyafa,1,5,Arriving uninvited to a وليمة and being hosted without full guest honours.,C,C,True,C,
KM_D15,GPT-4,norm_in_context,BILINGUAL,diyafa,1,2,Using a وليمة closing phrase for an ordinary meal.,B,B,True,B,
KM_D17,GPT-4,norm_in_context,BILINGUAL,diyafa,2,0,Misreading an open door as automatic permission to enter.,C,C,True,C,
KM_D18,GPT-4,norm_in_context,EN,diyafa,2,4,"Misreading physical centrality as مجلس priority, leading to a public interruption of serving etiquette.",D,D,True,D,
KM_D19,GPT-4,norm_in_context,BILINGUAL,diyafa,2,0,Misreading a host's standing duty as personal avoidance.,B,B,True,B,
KM_D20,GPT-4,norm_in_context,BILINGUAL,diyafa,1,0,Misreading a daughter’s guest-serving role as unfair labor rather than honored mentorship.,C,C,True,C,
KM_C7,GPT-4,norm_in_context,BILINGUAL,community_obligation,1,5,Taking over qahwa service from the host’s capable sons.,D,D,True,D,
KM_D23,GPT-4,norm_in_context,AR,diyafa,1,3,سوء فهم المغادرة السريعة باعتبارها مراعاة لا جفاءً في طقس الوداع.,A,A,True,A,
KM_D24,GPT-4,norm_in_context,AR,diyafa,1,0,"سوء فهم الرد العالي بـ ""هدّا"" باعتباره انزعاجاً لا إذناً وترحيباً.",D,D,True,D,
KM_D25,GPT-4,norm_in_context,AR,diyafa,1,0,سوء فهم صبة الحشمة باعتبارها بخلاً لا احتراماً.,C,C,True,C,
KM_H01,GPT-4,norm_in_context,EN,hierarchy,1,0,Misreading seat-giving to a senior as pressure or humiliation.,A,A,True,A,
KM_H02,GPT-4,norm_in_context,EN,hierarchy,1,4,"Misreading face-saving indirect communication with a senior as cowardice, manipulation, or lack of professional integrity.",D,D,True,D,
KM_H03,GPT-4,norm_in_context,EN,hierarchy,1,3,Misreading respectful silence for an elder as fear or intimidation.,A,A,True,A,
KM_H04,GPT-4,norm_in_context,EN,hierarchy,2,2,Misreading مجلس greeting order as disrespect toward guests near the door.,B,B,True,B,
KM_H08,GPT-4,norm_in_context,BILINGUAL,hierarchy,2,0,Misreading formal leave-taking from a Sheikh’s مجلس as subservience.,C,C,True,C,
KM_H09,GPT-4,norm_in_context,BILINGUAL,hierarchy,2,3,Misreading honorary kinship address as unprofessional familiarity.,C,C,True,C,
KM_H11,GPT-4,norm_in_context,EN,hierarchy,2,4,Misreading respectful indirect disagreement with a senior figure as hesitation or lack of confidence.,B,B,True,B,
KM_H12,GPT-4,norm_in_context,BILINGUAL,hierarchy,2,3,Misreading voluntary seat-giving to an elder as unfair displacement.,D,D,True,D,
KM_H14,GPT-4,norm_in_context,AR,hierarchy,1,4,سوء فهم التيامن في السلام باعتباره تجاهلاً شخصياً، مع قطع ترتيب السلام في مجلس رسمي.,B,B,True,B,
KM_H15,GPT-4,norm_in_context,AR,hierarchy,1,0,سوء فهم الوقوف للكبير أو صاحب المقام باعتباره خوفاً لا احتراماً.,A,A,True,A,
KM_H17,GPT-4,norm_in_context,AR,hierarchy,1,0,سوء فهم خفض الجناح للوالدين باعتباره إذلالاً لا براً واحتراماً.,D,D,True,D,
KM_H18,GPT-4,norm_in_context,AR,hierarchy,1,3,سوء فهم ضيق الوالد باعتباره مزاجاً شخصياً لا ردّ فعل على جلوس الابن أعلى منه.,A,A,True,A,
KM_H19,GPT-4,norm_in_context,AR,hierarchy,1,4,سوء فهم تصحيح الابن العلني لوالده باعتباره مساعدة لا إحراجاً.,A,A,True,A,
KM_H21,GPT-4,norm_in_context,BILINGUAL,diyafa,1,0,Misreading the host's sideways movement as nervousness instead of guest respect.,B,B,True,B,
KM_H22,GPT-4,norm_in_context,BILINGUAL,hierarchy,1,0,Misreading a brief hospital visit as lack of care.,B,B,True,B,
KM_C6,GPT-4,norm_in_context,BILINGUAL,community_obligation,1,3,Attending a وليمة without invitation while the host must still preserve hospitality.,C,C,True,C,
KM_G01,GPT-4,norm_in_context,EN,gender_interaction,1,2,Misreading coordinated mixed-gender professional etiquette as exclusion.,B,B,True,B,
KM_G03,GPT-4,norm_in_context,BILINGUAL,gender_interaction,1,3,Misreading modesty adjustments after an accidental boundary crossing in a gender-separated space as panic or fear.,A,A,True,A,
KM_G04,GPT-4,norm_in_context,EN,gender_interaction,2,4,Misreading a modesty-based handshake boundary as personal rejection.,A,A,True,A,
KM_G07,GPT-4,norm_in_context,BILINGUAL,gender_interaction,1,2,Misreading موايهة بالخشوم as unusual intimacy instead of a customary respectful male greeting.,D,D,True,D,
KM_G09,GPT-4,norm_in_context,BILINGUAL,gender_interaction,2,2,Misreading هود هود as creating fear instead of respecting gendered space.,D,D,True,D,
KM_G10,GPT-4,norm_in_context,EN,gender_interaction,1,0,Misreading a modesty-based photo boundary as a personal rejection.,A,A,True,A,
KM_G14,GPT-4,norm_in_context,AR,gender_interaction,1,2,سوء فهم البدء بالأكبر سناً باعتباره تجاهلاً للنساء الأقرب إلى الباب، مع وجود ضعف بسيط في التحية العامة للمجلس.,C,C,True,C,
KM_G15,GPT-4,norm_in_context,BILINGUAL,gender_interaction,2,0,سوء فهم الموايهة بالخشوم باعتبارها حميمية زائدة لا تحية رجالية مألوفة.,B,B,True,B,
KM_G16,GPT-4,norm_in_context,AR,gender_interaction,2,3,سوء فهم عدم مبادرة الرجل بالمصافحة باعتباره تعالياً أو رفضاً بدلاً من احترام حدود التفاعل بين الجنسين.,D,D,True,D,
KM_G17,GPT-4,norm_in_context,AR,gender_interaction,2,0,سوء فهم تعديل العباءات والحركة في فضاء نسائي باعتبارهما خوفاً شخصياً لا حفظاً للحدود.,C,C,True,C,
KM_G18,GPT-4,norm_in_context,AR,gender_interaction,2,0,سوء فهم الوقوف للكبير والسلام من مسافة باعتبارهما خوفاً لا احتراماً وحدوداً.,A,A,True,A,
KM_G20,GPT-4,norm_in_context,AR,gender_interaction,1,0,سوء فهم وضع اليد على الصدر باعتباره رفضاً شخصياً لا تحية محترمة.,C,C,True,C,
KM_G22,GPT-4,norm_in_context,AR,gender_interaction,2,2,سوء فهم توجيه السؤال للمجموعة باعتباره تجاهلاً لقائدة المشروع، مع وجود ضعف بسيط في توضيح احترام دورها القيادي.,A,A,True,A,
KM_G24,GPT-4,norm_in_context,AR,gender_interaction,2,0,سوء فهم التنحي عن صورة مختلطة باعتباره رفضاً شخصياً لا حدوداً متعلقة بالخصوصية.,C,C,True,C,
KM_G25,GPT-4,norm_in_context,AR,gender_interaction,2,5,سوء فهم إرسال الطفل لاستلام الطلب باعتباره كسلاً، مع انتهاك واضح لخصوصية البيت وحدود التعامل عند الباب.,D,D,True,D,
KM_R01,GPT-4,norm_in_context,EN,religious_observance,1,2,The colleague has lost track of the Ramadan context and reverted to the default social script of offering drinks at a meeting.,B,B,True,B,
KM_R02,GPT-4,norm_in_context,EN,religious_observance,1,3,Not recognizing late-afternoon fatigue during Ramadan when scheduling demanding work.,D,D,True,D,
KM_R03,GPT-4,norm_in_context,EN,religious_observance,2,3,Misreading fasting during Ramadan as a personal diet choice.,D,D,True,D,
KM_R04,GPT-4,norm_in_context,EN,religious_observance,1,2,Forgetting the Ramadan context when offering food or drink.,B,B,True,B,
KM_R05,GPT-4,norm_in_context,EN,religious_observance,1,4,Misreading brief Eid visits as rudeness rather than respectful Eid visiting rounds.,B,B,True,B,
KM_R06,GPT-4,norm_in_context,EN,religious_observance,2,4,Assuming that returning a clean but empty food dish will be read as polite.,C,C,True,C,
KM_R07,GPT-4,norm_in_context,EN,religious_observance,2,3,Misreading tactful religious avoidance as personal rejection.,C,C,True,C,
KM_R08,GPT-4,norm_in_context,EN,religious_observance,1,4,Iftar time is a sacred daily commitment in Ramadan. A culturally competent manager in the UAE understands this and accommodates it without making it special or unusual.,C,C,True,C,
KM_D26,GPT-4,norm_in_context,EN,diyafa,2,3,Misreading hosts giving guests privacy during a meal as avoidance or social distance.,A,A,True,A,
KM_R10,GPT-4,norm_in_context,BILINGUAL,religious_observance,1,5,Misreading Ramadan hospitality as showing off.,D,D,True,D,
KM_H24,GPT-4,norm_in_context,EN,hierarchy,2,3,Misreading an elder’s polite refusal of the front seat as literal permission rather than a respect ritual.,D,D,True,D,
KM_R13,GPT-4,norm_in_context,BILINGUAL,religious_observance,2,3,Misreading the expected سنع Eid reply as unnecessary formality.,D,D,True,D,
KM_C5,GPT-4,norm_in_context,BILINGUAL,community_obligation,2,0,Misreading condolence support as optional kindness rather than a collective community obligation.,B,B,True,B,
KM_C4,GPT-4,norm_in_context,BILINGUAL,community_obligation,2,4,Misreading neighbourly connection as intrusion rather than community obligation.,B,B,True,B,
